id,path,label1,label2,len
ITQRVWES,./train/ITQRVWES.ogg,real,real,6306.0
VOIFISNA,./train/VOIFISNA.ogg,real,real,1946.0
IRXFXIUF,./train/IRXFXIUF.ogg,real,real,6770.0
FZRIQUCU,./train/FZRIQUCU.ogg,real,real,9039.0
JRCPDFJL,./train/JRCPDFJL.ogg,real,real,9298.0
JRSAEGOF,./train/JRSAEGOF.ogg,real,real,3305.0
UOADOJHD,./train/UOADOJHD.ogg,real,real,3794.0
ZIVVHBRS,./train/ZIVVHBRS.ogg,real,real,5450.0
RMXDXBUF,./validate/RMXDXBUF.ogg,real,real,3267.0
UGUTBGMZ,./train/UGUTBGMZ.ogg,fake,fake,1677.0
AKEEKPEY,./train/AKEEKPEY.ogg,fake,fake,3133.0
HDWQCUIE,./train/HDWQCUIE.ogg,real,real,8220.0
VMZYGXSU,./train/VMZYGXSU.ogg,fake,fake,3103.0
HBJBQDZP,./train/HBJBQDZP.ogg,fake,fake,2526.0
GEOHBTYE,./train/GEOHBTYE.ogg,real,real,4653.0
VWEGZBKA,./train/VWEGZBKA.ogg,fake,fake,1173.0
XSLYNYDB,./too_short/XSLYNYDB.ogg,fake,fake,980.0
QYIPEYMA,./too_short/QYIPEYMA.ogg,fake,fake,472.0
BQMOITYA,./train/BQMOITYA.ogg,real,real,1506.0
BVHWIQVM,./train/BVHWIQVM.ogg,fake,fake,1140.0
KTGVEPLJ,./train/KTGVEPLJ.ogg,real,real,9879.0
YOGJRNWA,./validate/YOGJRNWA.ogg,real,real,3871.0
MFCRZWBH,./train/MFCRZWBH.ogg,fake,fake,1639.0
DEYFZGBP,./validate/DEYFZGBP.ogg,real,real,5468.0
LIXSSBLK,./train/LIXSSBLK.ogg,fake,fake,1529.0
YHOMMWQJ,./validate/YHOMMWQJ.ogg,real,real,4391.0
JTHUJHWZ,./train/JTHUJHWZ.ogg,real,real,2153.0
GUVOLFHV,./train/GUVOLFHV.ogg,real,real,1231.0
LTMVSVMD,./train/LTMVSVMD.ogg,real,real,5931.0
IZXAMFTI,./train/IZXAMFTI.ogg,real,real,2497.0
DGKGQJIM,./train/DGKGQJIM.ogg,real,real,2054.0
UNZGUCZW,./too_short/UNZGUCZW.ogg,fake,fake,925.0
FCIELFBD,./train/FCIELFBD.ogg,real,real,6449.0
EKJQKUEV,./train/EKJQKUEV.ogg,fake,fake,1280.0
XQPKZVBO,./train/XQPKZVBO.ogg,real,real,9390.0
GQOAHVVK,./validate/GQOAHVVK.ogg,fake,fake,1801.0
TTEXUNTC,./validate/TTEXUNTC.ogg,fake,fake,2029.0
QJHNNWKE,./train/QJHNNWKE.ogg,fake,fake,1618.0
QDEHGQJL,./train/QDEHGQJL.ogg,real,real,3164.0
VFUHNGEV,./too_short/VFUHNGEV.ogg,fake,fake,685.0
ZGVVJGBU,./train/ZGVVJGBU.ogg,real,real,5215.0
DRYAAECV,./train/DRYAAECV.ogg,real,real,2511.0
LPJUSITQ,./validate/LPJUSITQ.ogg,fake,fake,3315.0
ZPYYXOIZ,./validate/ZPYYXOIZ.ogg,fake,fake,1800.0
NJEXCAGV,./validate/NJEXCAGV.ogg,real,real,2073.0
SHFVUZUZ,./too_short/SHFVUZUZ.ogg,fake,fake,812.0
RWMCJISH,./train/RWMCJISH.ogg,fake,fake,1298.0
DBDMBDLH,./validate/DBDMBDLH.ogg,real,real,2297.0
MYNJAYWJ,./validate/MYNJAYWJ.ogg,fake,fake,3569.0
EPIPSPDU,./train/EPIPSPDU.ogg,real,real,7555.0
IEBADWUZ,./train/IEBADWUZ.ogg,real,real,6551.0
NMJSNAKV,./validate/NMJSNAKV.ogg,fake,fake,1412.0
VPLSWYSP,./validate/VPLSWYSP.ogg,real,real,3034.0
YVYBTDZS,./train/YVYBTDZS.ogg,fake,fake,2021.0
XSTQJEAJ,./train/XSTQJEAJ.ogg,real,real,4811.0
DCSGELCM,./train/DCSGELCM.ogg,real,real,7351.0
XPKKTXQC,./validate/XPKKTXQC.ogg,fake,fake,1494.0
GPJFIBHB,./train/GPJFIBHB.ogg,real,real,5548.0
OUAXCEHE,./train/OUAXCEHE.ogg,fake,fake,1611.0
FMUIKFGR,./validate/FMUIKFGR.ogg,fake,fake,1795.0
ZMSSSCVJ,./train/ZMSSSCVJ.ogg,real,real,3160.0
CKXUFQCR,./train/CKXUFQCR.ogg,fake,fake,1358.0
GQVOZKDX,./train/GQVOZKDX.ogg,fake,fake,1653.0
EXCPKHWN,./train/EXCPKHWN.ogg,real,real,3063.0
LARLNZRO,./train/LARLNZRO.ogg,fake,fake,1073.0
FTISOQIN,./validate/FTISOQIN.ogg,real,real,7078.0
QZTRHOGJ,./validate/QZTRHOGJ.ogg,fake,fake,2691.0
CVSQARKV,./validate/CVSQARKV.ogg,fake,fake,1479.0
YDLLQRVV,./train/YDLLQRVV.ogg,real,real,10840.0
WJOAAYNV,./too_short/WJOAAYNV.ogg,fake,fake,876.0
LGJPLWZG,./train/LGJPLWZG.ogg,real,real,9900.0
VNRONHGC,./validate/VNRONHGC.ogg,fake,fake,1963.0
OVFOFVYN,./train/OVFOFVYN.ogg,real,real,8260.0
PFUQFJCS,./validate/PFUQFJCS.ogg,real,real,4480.0
MWABSSRU,./train/MWABSSRU.ogg,real,real,2283.0
REEDAYBB,./validate/REEDAYBB.ogg,fake,fake,2430.0
EAYVNNMC,./train/EAYVNNMC.ogg,fake,fake,1385.0
BOZPELCP,./validate/BOZPELCP.ogg,fake,fake,1347.0
XQBWZJEM,./train/XQBWZJEM.ogg,real,real,5295.0
BANUZQYM,./train/BANUZQYM.ogg,real,real,4662.0
EUWBLKDP,./validate/EUWBLKDP.ogg,fake,fake,1801.0
MTWNCJSY,./train/MTWNCJSY.ogg,real,real,9352.0
FGTNULUQ,./train/FGTNULUQ.ogg,fake,fake,2638.0
ZKQSKTWZ,./too_short/ZKQSKTWZ.ogg,fake,fake,680.0
OHSVMGRS,./train/OHSVMGRS.ogg,real,real,1854.0
DAFTYAZO,./train/DAFTYAZO.ogg,fake,fake,1659.0
KXGHMDHR,./train/KXGHMDHR.ogg,real,real,2819.0
SGXGDCWG,./train/SGXGDCWG.ogg,real,real,5143.0
TZXJYONM,./train/TZXJYONM.ogg,fake,fake,1544.0
OMYZBPNC,./train/OMYZBPNC.ogg,real,real,4397.0
LZBCGDSU,./too_short/LZBCGDSU.ogg,fake,fake,744.0
RHBHOFYO,./train/RHBHOFYO.ogg,fake,fake,1315.0
SDRBECGU,./train/SDRBECGU.ogg,fake,fake,1221.0
NWVDGSDN,./train/NWVDGSDN.ogg,real,real,6882.0
NAMRDXVS,./train/NAMRDXVS.ogg,real,real,3432.0
XLYSHIKN,./train/XLYSHIKN.ogg,real,real,8107.0
WMEZCYHG,./validate/WMEZCYHG.ogg,fake,fake,1128.0
QBIOGDEF,./validate/QBIOGDEF.ogg,real,real,1930.0
EQDATOGN,./train/EQDATOGN.ogg,fake,fake,1040.0
AIEHFHRX,./validate/AIEHFHRX.ogg,real,real,6265.0
BEGGLEIW,./validate/BEGGLEIW.ogg,fake,fake,1736.0
LWKCVYJN,./train/LWKCVYJN.ogg,real,real,3223.0
KRIEBKSX,./train/KRIEBKSX.ogg,real,real,1479.0
HTIDIGNK,./train/HTIDIGNK.ogg,real,real,8826.0
BAQXUJTS,./train/BAQXUJTS.ogg,fake,fake,2640.0
CTXDVPNG,./train/CTXDVPNG.ogg,real,real,2781.0
FGHFJGDN,./train/FGHFJGDN.ogg,fake,fake,2481.0
BKDPWZPS,./train/BKDPWZPS.ogg,real,real,2430.0
QNMFNKIR,./train/QNMFNKIR.ogg,fake,fake,1128.0
VFILVBQR,./train/VFILVBQR.ogg,real,real,7578.0
RIKBDLTM,./validate/RIKBDLTM.ogg,real,real,1680.0
TWHJYGSA,./train/TWHJYGSA.ogg,real,real,2542.0
FOJQAEIS,./train/FOJQAEIS.ogg,real,real,3571.0
SBZHJUKP,./validate/SBZHJUKP.ogg,real,real,4380.0
YBRHVZSD,./train/YBRHVZSD.ogg,real,real,6360.0
ABCPBMFW,./validate/ABCPBMFW.ogg,real,real,4202.0
VRHARYFM,./validate/VRHARYFM.ogg,real,real,2178.0
OHFJQYUN,./train/OHFJQYUN.ogg,real,real,4914.0
BDUUJRLT,./train/BDUUJRLT.ogg,real,real,4419.0
PBUSEJYJ,./train/PBUSEJYJ.ogg,real,real,3180.0
NPKGECQT,./train/NPKGECQT.ogg,fake,fake,1920.0
ZFYAZHIL,./train/ZFYAZHIL.ogg,real,real,5372.0
HFGPXHVS,./validate/HFGPXHVS.ogg,real,real,7739.0
KENMPRMM,./train/KENMPRMM.ogg,real,real,2851.0
MDCTGJYR,./train/MDCTGJYR.ogg,fake,fake,1044.0
CXKYUUZV,./train/CXKYUUZV.ogg,real,real,5475.0
ACERXOAR,./train/ACERXOAR.ogg,real,real,7656.0
WAKGEPCK,./train/WAKGEPCK.ogg,fake,fake,1345.0
ZOVQJLYD,./train/ZOVQJLYD.ogg,real,real,2630.0
LSMFABMK,./train/LSMFABMK.ogg,real,real,5688.0
AOGAPCZB,./train/AOGAPCZB.ogg,real,real,1556.0
OQWARWEM,./train/OQWARWEM.ogg,real,real,1819.0
LRMPWSDG,./train/LRMPWSDG.ogg,fake,fake,1091.0
VBVDXRRH,./train/VBVDXRRH.ogg,real,real,8589.0
TVBYWFXR,./train/TVBYWFXR.ogg,fake,fake,1279.0
UUFPQZOI,./train/UUFPQZOI.ogg,fake,fake,3556.0
JBKZOQZP,./train/JBKZOQZP.ogg,real,real,6849.0
VHNYGJUW,./train/VHNYGJUW.ogg,fake,fake,1943.0
UBKGVXVT,./validate/UBKGVXVT.ogg,real,real,2774.0
OWRZKOFX,./too_short/OWRZKOFX.ogg,fake,fake,964.0
XOVZRYEG,./train/XOVZRYEG.ogg,real,real,6123.0
GVYDAAPV,./too_short/GVYDAAPV.ogg,fake,fake,824.0
FAZSSFNG,./validate/FAZSSFNG.ogg,fake,fake,1082.0
IBYOJPWR,./train/IBYOJPWR.ogg,real,real,3616.0
GWSNEITC,./train/GWSNEITC.ogg,real,real,8532.0
JLAXTHGX,./train/JLAXTHGX.ogg,fake,fake,1151.0
WPXBUYOR,./train/WPXBUYOR.ogg,real,real,2342.0
NYQHKSSH,./train/NYQHKSSH.ogg,real,real,8355.0
DTDMCHOA,./train/DTDMCHOA.ogg,fake,fake,1603.0
ATRXSNIK,./train/ATRXSNIK.ogg,real,real,7118.0
DYTCZAIR,./train/DYTCZAIR.ogg,real,real,2966.0
HFFMKIEF,./train/HFFMKIEF.ogg,fake,fake,2127.0
IDIEUPKF,./too_short/IDIEUPKF.ogg,fake,fake,940.0
AAYYBEHJ,./train/AAYYBEHJ.ogg,real,real,5568.0
OVAVIGOF,./validate/OVAVIGOF.ogg,real,real,2105.0
BAOQGGLN,./train/BAOQGGLN.ogg,real,real,5674.0
QUFKFBXW,./train/QUFKFBXW.ogg,real,real,4851.0
ILDMGHZZ,./validate/ILDMGHZZ.ogg,real,real,6443.0
RANYTXRZ,./train/RANYTXRZ.ogg,fake,fake,1659.0
NJMJLBZB,./validate/NJMJLBZB.ogg,real,real,9399.0
PROOWJZU,./train/PROOWJZU.ogg,real,real,2454.0
PCKURXZO,./validate/PCKURXZO.ogg,real,real,6689.0
WVKCRRYU,./validate/WVKCRRYU.ogg,real,real,3056.0
BVMTIEWB,./train/BVMTIEWB.ogg,real,real,7737.0
RZYYNNLU,./train/RZYYNNLU.ogg,real,real,3071.0
MGZWUJBV,./train/MGZWUJBV.ogg,fake,fake,2499.0
YEBAHDZR,./train/YEBAHDZR.ogg,fake,fake,2581.0
RHZOAEVD,./train/RHZOAEVD.ogg,real,real,3313.0
MIXYZXTZ,./train/MIXYZXTZ.ogg,fake,fake,1937.0
YFYLDYCD,./too_short/YFYLDYCD.ogg,fake,fake,746.0
NVVIAEMS,./validate/NVVIAEMS.ogg,fake,fake,2045.0
RBUHFDPQ,./too_short/RBUHFDPQ.ogg,fake,fake,904.0
NVODDWDS,./train/NVODDWDS.ogg,real,real,2242.0
MUYWQAJX,./validate/MUYWQAJX.ogg,real,real,2141.0
SFJEVABP,./train/SFJEVABP.ogg,real,real,1964.0
MKCCIKOS,./train/MKCCIKOS.ogg,real,real,3048.0
ECTVPFVK,./validate/ECTVPFVK.ogg,real,real,9558.0
REURGKPD,./validate/REURGKPD.ogg,fake,fake,3867.0
YUNDBVDS,./train/YUNDBVDS.ogg,real,real,2373.0
ONKPLDYV,./train/ONKPLDYV.ogg,real,real,1711.0
ZMCAMLEN,./too_short/ZMCAMLEN.ogg,fake,fake,872.0
KFNHDFFA,./validate/KFNHDFFA.ogg,fake,fake,1799.0
YRKBKXNU,./train/YRKBKXNU.ogg,fake,fake,1471.0
CSDSFLGZ,./train/CSDSFLGZ.ogg,real,real,3933.0
XSCCIVYM,./validate/XSCCIVYM.ogg,fake,fake,1605.0
ELMWGAGS,./train/ELMWGAGS.ogg,fake,fake,1887.0
BQISMMTN,./train/BQISMMTN.ogg,real,real,2631.0
KAMOWWHP,./train/KAMOWWHP.ogg,real,real,6712.0
RRIRAXGA,./validate/RRIRAXGA.ogg,real,real,1240.0
YEDDGCYD,./train/YEDDGCYD.ogg,fake,fake,2153.0
ZOYKGSRO,./train/ZOYKGSRO.ogg,real,real,9146.0
JGVYVWXU,./train/JGVYVWXU.ogg,real,real,2536.0
LAJRBXJP,./train/LAJRBXJP.ogg,real,real,4521.0
FHCRIZKA,./train/FHCRIZKA.ogg,real,real,2109.0
UUUUXHWZ,./train/UUUUXHWZ.ogg,fake,fake,1127.0
RUPGNSFW,./train/RUPGNSFW.ogg,real,real,4804.0
IQUYKNYP,./train/IQUYKNYP.ogg,fake,fake,1974.0
DVOCKIZO,./train/DVOCKIZO.ogg,real,real,3412.0
ITCQDEZN,./train/ITCQDEZN.ogg,fake,fake,1405.0
LVYYLBKW,./train/LVYYLBKW.ogg,fake,fake,2626.0
IEMESDLI,./train/IEMESDLI.ogg,real,real,2705.0
OJZKUWRH,./train/OJZKUWRH.ogg,fake,fake,1448.0
BKQFBVDD,./train/BKQFBVDD.ogg,fake,fake,1447.0
GXJMONUL,./train/GXJMONUL.ogg,real,real,2420.0
NCAIWBVA,./train/NCAIWBVA.ogg,fake,fake,1099.0
SCOAKWCR,./train/SCOAKWCR.ogg,real,real,3624.0
ESDWHXTI,./train/ESDWHXTI.ogg,fake,fake,1886.0
MZUKWOHU,./too_short/MZUKWOHU.ogg,fake,fake,687.0
OJMUMSOT,./train/OJMUMSOT.ogg,fake,fake,1373.0
HTQAFVYM,./validate/HTQAFVYM.ogg,real,real,6047.0
HRLFPXRM,./train/HRLFPXRM.ogg,real,real,2299.0
XJNYDGYK,./train/XJNYDGYK.ogg,fake,fake,1927.0
MPAIWGDE,./train/MPAIWGDE.ogg,real,real,2402.0
KYLWDZBW,./train/KYLWDZBW.ogg,fake,fake,1238.0
PKAUUWON,./validate/PKAUUWON.ogg,real,real,2833.0
PQGUTHVG,./train/PQGUTHVG.ogg,real,real,8768.0
IQTSYJIF,./train/IQTSYJIF.ogg,fake,fake,3597.0
TRCCCDEY,./train/TRCCCDEY.ogg,real,real,5923.0
SKCDSMTL,./train/SKCDSMTL.ogg,fake,fake,1237.0
RNGFPUJI,./train/RNGFPUJI.ogg,fake,fake,1685.0
RGVSPANR,./train/RGVSPANR.ogg,fake,fake,1235.0
PBAAGYAL,./train/PBAAGYAL.ogg,fake,fake,1485.0
RSJHWBRC,./too_short/RSJHWBRC.ogg,fake,fake,907.0
ECIJTJNM,./train/ECIJTJNM.ogg,fake,fake,1939.0
TTEZWQUI,./train/TTEZWQUI.ogg,real,real,3098.0
VAWDAUCG,./train/VAWDAUCG.ogg,real,real,6553.0
KYGIBPWA,./train/KYGIBPWA.ogg,real,real,1848.0
NYIONIBW,./train/NYIONIBW.ogg,real,real,1506.0
GXHSPGOA,./train/GXHSPGOA.ogg,real,real,6497.0
UEOTHLDA,./validate/UEOTHLDA.ogg,fake,fake,2530.0
JOUCCFWD,./too_short/JOUCCFWD.ogg,fake,fake,824.0
SQLTSGCD,./train/SQLTSGCD.ogg,real,real,1265.0
IBPFDRWL,./validate/IBPFDRWL.ogg,real,real,3573.0
FLGGPGLK,./train/FLGGPGLK.ogg,fake,fake,2039.0
XKTZKESK,./train/XKTZKESK.ogg,real,real,2944.0
RVSMKMFQ,./train/RVSMKMFQ.ogg,fake,fake,1019.0
GDEVBVBB,./too_short/GDEVBVBB.ogg,fake,fake,992.0
YEZCKNLM,./train/YEZCKNLM.ogg,fake,fake,2286.0
GPPBPUXQ,./train/GPPBPUXQ.ogg,fake,fake,1096.0
KQPMUEAI,./train/KQPMUEAI.ogg,fake,fake,2136.0
VCZHUEAG,./train/VCZHUEAG.ogg,fake,fake,2749.0
YDQJCLZZ,./train/YDQJCLZZ.ogg,fake,fake,1311.0
HLQFONHQ,./train/HLQFONHQ.ogg,fake,fake,2090.0
NSSSVNPH,./train/NSSSVNPH.ogg,fake,fake,1418.0
HWOIYFDT,./train/HWOIYFDT.ogg,fake,fake,1360.0
VSWRBCFB,./train/VSWRBCFB.ogg,real,real,2307.0
SPEXKBIA,./validate/SPEXKBIA.ogg,fake,fake,1936.0
BXDVUYZA,./train/BXDVUYZA.ogg,fake,fake,1557.0
TMDUSJLG,./train/TMDUSJLG.ogg,real,real,4749.0
ETQZCRMW,./too_short/ETQZCRMW.ogg,fake,fake,888.0
KIXGDIGM,./train/KIXGDIGM.ogg,real,real,1611.0
SZHIHXAN,./too_short/SZHIHXAN.ogg,fake,fake,835.0
KBYMPGUL,./validate/KBYMPGUL.ogg,fake,fake,1581.0
FNSXQYHD,./train/FNSXQYHD.ogg,fake,fake,2607.0
NFSRFAQX,./train/NFSRFAQX.ogg,real,real,1748.0
YUDIFDZZ,./train/YUDIFDZZ.ogg,fake,fake,2540.0
JNCHEIWH,./train/JNCHEIWH.ogg,fake,fake,1476.0
XRGXYWHM,./validate/XRGXYWHM.ogg,real,real,5085.0
AAAWBXQE,./train/AAAWBXQE.ogg,real,real,2403.0
QEYQRHGF,./train/QEYQRHGF.ogg,real,real,5383.0
IJXWTYBJ,./train/IJXWTYBJ.ogg,fake,fake,3063.0
HHUFFKIK,./train/HHUFFKIK.ogg,real,real,2172.0
ZDPJIAAB,./validate/ZDPJIAAB.ogg,real,real,9825.0
UYLAAINQ,./train/UYLAAINQ.ogg,real,real,4129.0
RGMMXZTE,./validate/RGMMXZTE.ogg,real,real,2192.0
FQDZOOFU,./validate/FQDZOOFU.ogg,real,real,2680.0
HNPYKGLF,./validate/HNPYKGLF.ogg,fake,fake,1120.0
BWMZFFSM,./train/BWMZFFSM.ogg,real,real,5622.0
TRCYNQFD,./train/TRCYNQFD.ogg,fake,fake,1144.0
AONHRVGA,./train/AONHRVGA.ogg,real,real,2196.0
USHGWTWL,./train/USHGWTWL.ogg,real,real,5402.0
TWBBWIDS,./train/TWBBWIDS.ogg,real,real,1356.0
HOPFABUS,./train/HOPFABUS.ogg,real,real,2916.0
LTNDZIMQ,./too_short/LTNDZIMQ.ogg,fake,fake,752.0
EYPAZFHI,./train/EYPAZFHI.ogg,fake,fake,1022.0
JUQFAZYQ,./train/JUQFAZYQ.ogg,fake,fake,1908.0
WKFLOWTU,./train/WKFLOWTU.ogg,real,real,7796.0
UCSZHRMO,./train/UCSZHRMO.ogg,real,real,9776.0
ZMGSCFEE,./train/ZMGSCFEE.ogg,real,real,2584.0
JCJJOLQR,./validate/JCJJOLQR.ogg,real,real,6641.0
BQQEAOUX,./train/BQQEAOUX.ogg,real,real,2604.0
OVJZXCYI,./train/OVJZXCYI.ogg,real,real,10856.0
DFVTEJZI,./too_short/DFVTEJZI.ogg,fake,fake,772.0
UZWWCHCA,./train/UZWWCHCA.ogg,real,real,7787.0
IYDLKVXV,./train/IYDLKVXV.ogg,real,real,6831.0
KIBWQHSF,./train/KIBWQHSF.ogg,fake,fake,1825.0
UKLHPPIQ,./validate/UKLHPPIQ.ogg,fake,fake,1258.0
PAZQEFZE,./train/PAZQEFZE.ogg,real,real,8146.0
LLDPXQMJ,./train/LLDPXQMJ.ogg,real,real,3289.0
YFPCJRDP,./validate/YFPCJRDP.ogg,fake,fake,1296.0
VOJRWAXJ,./train/VOJRWAXJ.ogg,fake,fake,1760.0
YTSDDTBN,./train/YTSDDTBN.ogg,fake,fake,2831.0
TZKMYPPD,./validate/TZKMYPPD.ogg,real,real,5997.0
LQZJLBMR,./train/LQZJLBMR.ogg,real,real,6763.0
QRMANBKC,./train/QRMANBKC.ogg,fake,fake,1164.0
UHLADNSV,./train/UHLADNSV.ogg,fake,fake,2703.0
HYAEAGUW,./train/HYAEAGUW.ogg,fake,fake,2488.0
MVFJNDBT,./train/MVFJNDBT.ogg,fake,fake,2417.0
EIRMGCKS,./train/EIRMGCKS.ogg,real,real,4248.0
SDETINFH,./train/SDETINFH.ogg,fake,fake,1245.0
OLKAVRGI,./train/OLKAVRGI.ogg,fake,fake,1438.0
IYMENKVS,./train/IYMENKVS.ogg,real,real,3038.0
CYVDCUSG,./validate/CYVDCUSG.ogg,real,real,3532.0
LHZYNAKD,./too_short/LHZYNAKD.ogg,fake,fake,800.0
JWABTYIR,./too_short/JWABTYIR.ogg,fake,fake,928.0
GZYUWXOQ,./train/GZYUWXOQ.ogg,real,real,3718.0
LAMVTRJV,./train/LAMVTRJV.ogg,real,real,5142.0
JQPQLIUX,./train/JQPQLIUX.ogg,fake,fake,1439.0
BJDIJHGN,./too_short/BJDIJHGN.ogg,fake,fake,436.0
GIGIUKVZ,./train/GIGIUKVZ.ogg,fake,fake,2054.0
QOOVKNSX,./train/QOOVKNSX.ogg,real,real,4304.0
RZNEBMGF,./train/RZNEBMGF.ogg,real,real,1971.0
YXTYIIYP,./train/YXTYIIYP.ogg,fake,fake,2348.0
TSJSQKMB,./train/TSJSQKMB.ogg,real,real,10290.0
DLRSHBNP,./train/DLRSHBNP.ogg,real,real,3906.0
DXMPDYST,./validate/DXMPDYST.ogg,fake,fake,1122.0
XAGNKIGG,./validate/XAGNKIGG.ogg,real,real,1177.0
VFOPNBJF,./too_short/VFOPNBJF.ogg,fake,fake,960.0
DNMLZWOW,./train/DNMLZWOW.ogg,fake,fake,1233.0
EBIPFAPD,./too_short/EBIPFAPD.ogg,fake,fake,660.0
EELFPJSR,./validate/EELFPJSR.ogg,real,real,7201.0
GTHMYVNM,./train/GTHMYVNM.ogg,fake,fake,1130.0
RXJTQTIL,./train/RXJTQTIL.ogg,real,real,2495.0
JBQATXOF,./train/JBQATXOF.ogg,fake,fake,2003.0
BJAELUWL,./train/BJAELUWL.ogg,real,real,9378.0
GTSLZZSN,./train/GTSLZZSN.ogg,real,real,1519.0
LKIZXIOL,./validate/LKIZXIOL.ogg,real,real,2918.0
VFMLQLGJ,./train/VFMLQLGJ.ogg,real,real,3219.0
KRVIYNBX,./train/KRVIYNBX.ogg,real,real,8526.0
EDJRSIFI,./train/EDJRSIFI.ogg,real,real,3076.0
IDTESVZD,./too_short/IDTESVZD.ogg,fake,fake,773.0
DWCCTGQT,./train/DWCCTGQT.ogg,real,real,5987.0
YICXISZH,./train/YICXISZH.ogg,fake,fake,2763.0
OUPCVTZF,./train/OUPCVTZF.ogg,fake,fake,1378.0
LBIGAFGA,./train/LBIGAFGA.ogg,fake,fake,2359.0
VSPMQCDG,./train/VSPMQCDG.ogg,real,real,3515.0
TPQBBZFC,./validate/TPQBBZFC.ogg,fake,fake,1043.0
NVUTJQSX,./train/NVUTJQSX.ogg,real,real,8556.0
OYIHMZEN,./train/OYIHMZEN.ogg,real,real,2300.0
QZJSPIVX,./train/QZJSPIVX.ogg,real,real,3499.0
MOMOIXUN,./train/MOMOIXUN.ogg,real,real,3233.0
XXUXQHJH,./validate/XXUXQHJH.ogg,fake,fake,1164.0
ACOYEPCS,./train/ACOYEPCS.ogg,real,real,7906.0
OTOFZUBL,./train/OTOFZUBL.ogg,real,real,5217.0
HBRMAZZE,./validate/HBRMAZZE.ogg,real,real,8340.0
YHAVYCCL,./train/YHAVYCCL.ogg,real,real,8927.0
BWFFZJBU,./train/BWFFZJBU.ogg,fake,fake,1892.0
OPHFEZWS,./too_short/OPHFEZWS.ogg,fake,fake,989.0
YKIKHAIB,./train/YKIKHAIB.ogg,real,real,4658.0
XLDHIWKL,./train/XLDHIWKL.ogg,real,real,5105.0
UFIFBIFN,./train/UFIFBIFN.ogg,fake,fake,1722.0
BBBXQPTZ,./train/BBBXQPTZ.ogg,real,real,6485.0
XBWCTVTI,./train/XBWCTVTI.ogg,fake,fake,1487.0
RIFKNWEB,./train/RIFKNWEB.ogg,fake,fake,2073.0
DZZLLYHP,./train/DZZLLYHP.ogg,real,real,6669.0
DWPIURWY,./validate/DWPIURWY.ogg,real,real,3340.0
XIVYUZNJ,./train/XIVYUZNJ.ogg,real,real,9590.0
BXROFZSQ,./train/BXROFZSQ.ogg,fake,fake,1608.0
WOKTIPGE,./validate/WOKTIPGE.ogg,real,real,2861.0
ICEDJQZW,./train/ICEDJQZW.ogg,fake,fake,1184.0
MXMGVCMF,./train/MXMGVCMF.ogg,fake,fake,1359.0
XQUQGNMB,./validate/XQUQGNMB.ogg,real,real,4499.0
LUPUZXWT,./train/LUPUZXWT.ogg,fake,fake,1645.0
JZCGRJRN,./train/JZCGRJRN.ogg,fake,fake,2326.0
VPGOWNCL,./validate/VPGOWNCL.ogg,real,real,7061.0
ZDGUUQBQ,./train/ZDGUUQBQ.ogg,fake,fake,1522.0
ZACVUWYM,./train/ZACVUWYM.ogg,fake,fake,1699.0
CBBGJREF,./train/CBBGJREF.ogg,real,real,2550.0
LFYQXYRR,./validate/LFYQXYRR.ogg,fake,fake,1514.0
XNKADMGZ,./train/XNKADMGZ.ogg,real,real,10316.0
BFZWWZTS,./train/BFZWWZTS.ogg,fake,fake,1872.0
KMKHEUAY,./train/KMKHEUAY.ogg,fake,fake,1660.0
NRPEFWSI,./train/NRPEFWSI.ogg,fake,fake,1997.0
EVNAHQAY,./train/EVNAHQAY.ogg,fake,fake,1542.0
GSVJRGPG,./train/GSVJRGPG.ogg,fake,fake,1798.0
LXHKHRHE,./train/LXHKHRHE.ogg,fake,fake,1098.0
JMZZZWLI,./train/JMZZZWLI.ogg,real,real,3850.0
CZNJHBQO,./train/CZNJHBQO.ogg,real,real,3840.0
AXGHEAFN,./train/AXGHEAFN.ogg,real,real,5617.0
ZAHTVLJX,./train/ZAHTVLJX.ogg,fake,fake,1582.0
CUWLHOWK,./too_short/CUWLHOWK.ogg,fake,fake,854.0
JOCSDGLI,./train/JOCSDGLI.ogg,fake,fake,1112.0
DWSJGKFU,./train/DWSJGKFU.ogg,fake,fake,2459.0
OYBULSAR,./train/OYBULSAR.ogg,real,real,8208.0
WNMLEAEW,./train/WNMLEAEW.ogg,fake,fake,1395.0
TWKZWXAE,./train/TWKZWXAE.ogg,real,real,2364.0
UQATOBDT,./train/UQATOBDT.ogg,fake,fake,1821.0
QLZSMHVU,./train/QLZSMHVU.ogg,real,real,6420.0
BCSAXTJD,./train/BCSAXTJD.ogg,fake,fake,1231.0
MLPZBAXH,./train/MLPZBAXH.ogg,fake,fake,1102.0
URTMJOSZ,./train/URTMJOSZ.ogg,real,real,8557.0
PDJHOLRS,./too_short/PDJHOLRS.ogg,fake,fake,616.0
FZACVIDF,./train/FZACVIDF.ogg,fake,fake,2092.0
BMBYCZRM,./train/BMBYCZRM.ogg,fake,fake,1175.0
QUFJQSWI,./train/QUFJQSWI.ogg,fake,fake,2149.0
IZEVNYDX,./train/IZEVNYDX.ogg,real,real,5892.0
AHSVTKRX,./train/AHSVTKRX.ogg,real,real,5996.0
UBVEMWOT,./train/UBVEMWOT.ogg,real,real,4086.0
